LocalId;GlobalId;Age;Gender;Region;CityCode;TotalSpent;TotalPur;FirstPur;LastPur;NovelPur;ChildPur;YouthPur;CookPur;DiyPur;RefPur;ArtPur;GeogPur;ProvCook;ProvAtlas;ProvArt;RelPur;ProvPur
1134;9565;NA;0;NE;S;258;4;07/07/2013;6;2;0;0;0;0;0;0;0;0;0;0;0;No
1135;9571;51;1;SE;B;321;2;24/05/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
1136;9586;31;1;NE;NA;258;4;20/09/2012;20;3;0;0;0;0;0;0;1;0;0;0;1;No
1137;9590;77;0;NE;J;189;5;24/11/2012;12;3;1;0;0;0;0;0;0;0;0;0;0;No
1138;9595;52;0;NW;L;162;4;10/01/2013;12;2;1;0;0;0;0;0;0;0;0;0;0;No
1139;9611;31;0;SW;M;454;14;24/01/2009;30;3;3;1;2;0;0;2;3;1;0;1;7;No
1140;9618;30;1;SW;G;331;14;09/01/2009;8;3;1;1;3;1;0;2;1;0;0;0;3;Yes
1141;9633;17;0;NE;S;217;4;07/01/2012;14;0;1;1;1;0;0;1;0;0;0;0;1;No
1142;9634;44;1;SE;B;215;2;11/03/2013;14;1;0;0;1;0;0;0;0;0;0;0;0;No
1143;9639;54;0;SE;R;139;1;09/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
1144;9642;22;0;NE;I;208;6;23/01/2012;8;2;0;1;0;2;0;0;0;0;0;0;0;No
1145;9650;23;0;NE;J;50;3;23/05/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
1146;9657;52;0;SE;R;26;3;12/09/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
1147;9659;22;0;NW;L;265;3;08/03/2013;14;2;1;0;0;0;0;0;0;0;0;0;0;No
1148;9676;20;1;NE;E;263;3;21/01/2013;16;2;0;0;1;0;0;0;0;0;0;0;0;No
1149;9683;13;0;SE;A;178;5;17/03/2013;12;3;0;1;0;0;0;0;0;0;0;0;0;No
1150;9687;61;0;NE;S;304;2;14/01/2013;16;1;0;0;0;1;0;0;0;0;0;0;0;No
1151;9688;35;0;NE;K;293;4;11/01/2013;16;3;0;0;0;0;0;1;0;0;0;0;1;No
1152;9700;60;0;NE;S;38;1;22/01/2014;4;0;0;0;0;0;0;0;0;0;0;0;0;No
1153;9703;38;1;SE;C;20;2;15/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;Yes
1154;9709;58;1;SE;A;190;4;20/09/2012;16;2;0;0;1;0;1;0;0;0;0;0;0;No
1155;9712;59;0;SE;NA;63;4;22/01/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1156;9713;31;1;SW;O;129;4;13/07/2012;14;2;0;0;0;0;1;1;0;0;0;0;1;No
1157;9720;18;0;NE;I;302;4;18/03/2013;14;3;0;0;0;0;1;0;0;0;0;0;0;No
1158;9727;57;0;SE;B;421;16;04/03/2010;14;4;1;1;1;1;3;2;2;0;0;0;4;No
1159;9732;29;0;SW;M;396;9;25/03/2010;28;2;1;0;2;0;2;1;1;1;1;1;5;No
1160;9736;42;1;SW;H;199;5;07/07/2011;32;3;0;2;0;0;0;0;0;0;0;0;0;No
1161;9737;15;0;SW;P;270;3;20/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
1162;9739;25;0;NE;F;185;7;24/11/2010;14;2;0;1;2;0;0;0;1;1;0;0;2;No
1163;9764;15;0;NE;F;143;5;19/03/2013;8;3;0;1;0;0;0;0;0;0;0;0;0;No
1164;9771;67;0;NE;F;174;4;24/05/2012;20;2;1;0;0;0;1;0;0;0;0;0;0;No
1165;9774;26;0;SW;M;397;14;14/07/2008;8;3;3;1;1;0;1;2;2;0;0;0;4;Yes
1166;9781;43;0;SE;R;169;6;27/11/2010;28;2;1;0;2;1;0;0;0;0;0;0;0;No
1167;9798;58;0;NE;I;71;2;11/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
1168;9809;64;1;NE;E;251;8;24/05/2011;8;2;2;0;0;1;1;1;0;0;0;0;1;No
1169;9810;53;1;NE;D;131;3;01/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
1170;9814;58;1;NE;J;102;1;22/11/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;Yes
1171;9817;51;0;SE;A;85;4;06/09/2011;24;2;0;0;1;0;0;0;1;0;0;0;1;No
1172;9828;34;1;SE;A;290;4;26/07/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
1173;9832;25;0;NW;L;127;3;27/01/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1174;9834;39;0;SW;M;153;15;11/05/2011;16;5;2;0;4;0;2;1;1;0;0;0;2;No
1175;9835;36;0;NE;Q;64;4;09/11/2013;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1176;9836;48;0;NE;K;240;1;27/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
1177;9839;42;1;SW;H;303;3;05/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;Yes
1178;9850;62;0;SW;M;226;16;23/09/2010;12;6;1;1;3;1;0;1;2;1;0;1;5;No
1179;9856;73;1;NE;D;227;3;14/01/2013;16;2;0;0;0;0;0;1;0;0;0;0;1;No
1180;9883;51;0;NE;J;243;14;19/09/2009;26;5;1;2;2;1;0;0;3;0;0;0;3;No
1181;9888;60;0;NE;Q;108;3;22/01/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1182;9894;52;1;SE;C;224;3;20/01/2013;12;1;1;0;0;0;0;0;0;0;0;0;0;No
1183;9899;54;0;SE;A;234;3;25/03/2013;14;2;0;0;0;0;0;1;0;0;0;0;1;No
1184;9923;56;0;SW;O;269;3;11/05/2012;24;2;1;0;0;0;0;0;0;0;0;0;0;No
1185;9925;49;0;NE;S;76;1;21/03/2013;14;0;0;0;0;1;0;0;0;0;0;0;0;No
1186;9933;52;0;SW;P;309;2;17/01/2011;34;0;0;1;0;1;0;0;0;0;0;0;0;No
1187;9934;69;0;NE;D;88;2;05/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1188;9953;39;1;SW;N;142;13;02/07/2011;16;5;2;0;4;1;0;1;0;1;0;0;2;No
1189;9961;17;0;SW;N;316;5;03/03/2013;10;3;0;0;1;0;0;0;0;0;0;0;0;No
1190;9967;57;0;SW;O;213;12;10/11/2009;16;5;2;0;3;0;0;1;1;0;0;0;2;No
1191;9969;65;0;SE;A;76;5;28/05/2013;6;3;0;0;0;0;0;0;0;0;0;0;0;No
1192;9980;18;0;NE;I;129;2;25/07/2012;22;1;0;0;1;0;0;0;0;0;0;0;0;No
1193;9985;58;0;SE;C;331;11;20/11/2011;14;3;2;0;2;2;2;0;0;1;1;0;2;No
1194;9997;56;0;NE;D;199;10;26/07/2011;14;5;3;0;1;0;0;1;0;0;0;0;1;No
1195;10002;66;0;NE;D;365;8;04/07/2010;12;2;2;1;0;0;0;0;2;0;0;0;2;No
1196;10012;26;0;NW;L;80;3;22/05/2012;18;1;1;0;1;0;0;0;0;0;0;0;0;No
1197;10015;26;1;SW;M;208;3;13/05/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;Yes
1198;10016;30;0;NE;NA;46;4;13/09/2012;14;2;1;0;0;1;0;0;0;0;0;0;0;No
1199;10037;51;0;NE;S;200;3;09/07/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
1200;10038;22;1;NE;F;406;15;19/09/2008;4;3;3;2;2;2;1;0;0;1;0;0;1;No
1201;10045;35;1;SE;A;311;14;22/05/2012;2;5;1;1;2;0;1;0;0;0;0;0;0;Yes
1202;10047;65;0;SE;C;458;15;02/05/2010;6;4;3;0;1;1;1;2;0;1;0;1;4;No
1203;10056;35;1;NE;K;312;4;09/09/2012;14;2;1;0;0;0;0;0;0;0;0;0;0;Yes
1204;10059;40;0;NE;D;203;2;03/11/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;Yes
1205;10064;48;0;NE;F;79;4;12/07/2011;30;2;0;0;1;0;0;0;1;0;0;0;1;No
1206;10066;28;0;NE;E;170;11;21/11/2009;32;3;2;1;0;2;1;0;2;0;0;0;2;No
1207;10093;33;0;NE;E;461;15;15/11/2008;10;4;3;0;2;2;0;1;1;0;0;0;2;No
1208;10099;17;0;NE;S;210;6;16/07/2011;30;4;0;1;0;0;0;1;0;0;0;1;2;No
1209;10115;38;0;NE;K;247;5;20/11/2012;12;3;1;0;0;0;0;0;0;0;0;0;0;No
1210;10131;54;1;SE;B;247;4;16/07/2012;14;1;1;0;1;0;0;1;0;0;0;0;1;No
1211;10165;54;0;NE;J;312;2;06/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1212;10169;18;0;SE;C;69;4;06/07/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
1213;10182;29;1;SE;C;223;14;22/05/2008;12;3;1;1;2;2;1;2;1;0;0;0;3;No
1214;10183;45;0;NE;D;99;2;13/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
1215;10190;NA;0;SW;M;138;11;22/03/2011;8;3;2;0;2;1;0;0;0;0;0;0;0;No
1216;10191;58;0;SE;B;227;4;11/03/2012;20;2;0;0;0;0;0;0;2;0;0;0;2;No
1217;10206;NA;0;SE;B;415;17;28/09/2008;10;5;3;0;2;1;1;2;2;0;0;0;4;No
1218;10207;34;0;NE;D;276;14;07/01/2009;32;7;1;0;5;0;1;0;0;1;0;0;1;No
1219;10212;38;0;SE;C;39;2;12/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1220;10223;28;0;NW;L;165;2;05/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1221;10226;69;0;SW;H;424;16;19/09/2008;12;4;4;0;2;0;2;0;3;1;1;0;5;No
1222;10228;13;0;SE;R;257;5;19/07/2012;14;2;2;1;0;0;0;0;0;0;0;0;0;No
1223;10232;60;0;NE;J;325;4;15/11/2012;16;2;0;0;0;0;0;1;1;0;0;0;2;No
1224;10238;38;0;SW;O;247;19;21/01/2009;14;7;2;0;2;1;1;0;5;1;0;0;6;No
1225;10240;39;0;NE;E;216;4;01/01/2013;8;2;1;0;0;0;0;0;0;0;0;0;0;No
1226;10248;24;1;NW;L;193;2;15/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1227;10254;66;1;SE;B;275;2;12/05/2012;24;1;1;0;0;0;0;0;0;0;0;0;0;No
1228;10278;28;0;SW;P;184;3;21/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
1229;10285;54;0;NE;S;303;4;02/07/2012;18;2;0;0;0;1;0;0;1;0;0;0;1;No
1230;10286;26;0;SE;A;80;5;16/11/2012;10;3;1;0;0;0;0;0;0;0;0;0;0;No
1231;10289;50;0;SW;G;263;3;23/07/2012;16;1;0;0;1;1;0;0;0;0;0;0;0;No
1232;10291;56;0;NE;NA;73;3;26/05/2012;16;1;0;0;0;1;0;0;1;0;0;0;1;No
1233;10293;40;0;NE;E;46;1;08/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
1234;10295;57;0;NE;J;263;7;10/05/2012;10;4;0;0;0;0;1;0;0;0;0;0;0;No
1235;10314;55;0;NE;D;282;10;02/01/2012;10;3;0;2;1;1;1;1;0;0;0;0;1;No
1236;10330;68;1;NW;L;17;2;04/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
1237;10340;24;0;NE;NA;407;11;23/07/2011;14;3;1;1;1;1;1;1;2;0;0;0;3;No
1238;10351;27;0;NE;F;192;10;06/03/2011;18;4;1;0;3;1;0;0;1;0;0;0;1;No
1239;10356;24;1;SE;R;233;5;06/03/2013;8;3;1;0;0;0;0;0;0;0;0;0;0;No
1240;10365;NA;0;SE;R;359;17;18/11/2007;12;5;2;1;2;1;2;1;2;1;1;1;6;No
1241;10370;63;0;SW;O;300;6;27/11/2012;12;4;1;0;0;0;0;0;0;0;0;0;0;No
1242;10372;68;0;SE;C;154;13;03/05/2011;16;5;3;2;0;0;1;2;0;0;0;0;2;No
1243;10386;66;0;SW;O;195;2;08/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1244;10392;32;0;NE;D;187;15;05/03/2011;6;4;2;0;3;2;0;0;1;1;0;0;2;Yes
1245;10403;49;0;SW;G;314;5;27/01/2013;12;3;1;0;0;0;0;0;0;0;0;0;0;No
1246;10414;54;0;SE;R;268;4;05/01/2013;12;2;1;0;0;0;0;0;0;0;0;0;0;No
1247;10420;47;0;NE;J;123;4;04/09/2013;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1248;10444;20;0;NE;Q;156;4;08/11/2012;16;2;0;0;1;0;1;0;0;0;0;0;0;No
1249;10447;NA;0;NE;S;226;2;26/03/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1250;10449;NA;0;NE;J;299;8;01/01/2012;12;2;1;0;2;1;0;1;0;1;0;1;3;No
1251;10457;62;0;SW;H;255;1;24/01/2014;4;0;0;0;0;0;0;0;0;0;0;0;0;No
1252;10459;29;1;SW;H;323;9;21/09/2010;16;3;0;1;1;0;2;2;0;0;0;0;2;No
1253;10477;56;0;NE;J;133;2;02/05/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
1254;10521;18;1;SW;O;206;4;26/05/2011;16;0;0;0;1;0;1;1;1;0;0;0;2;No
1255;10529;56;0;NE;J;310;5;06/05/2011;30;3;0;0;0;1;0;1;0;0;0;0;1;Yes
1256;10530;24;0;NW;L;27;3;11/09/2012;20;2;0;0;0;0;0;0;1;0;0;0;1;No
1257;10541;32;0;NE;F;189;12;22/11/2011;4;1;0;1;0;0;0;1;1;0;0;1;3;Yes
1258;10552;66;0;NE;K;364;12;08/11/2010;2;3;1;1;0;2;0;0;0;0;0;0;0;No
1259;10570;NA;0;SW;O;92;6;23/11/2011;8;2;0;1;1;0;0;0;1;0;0;0;1;No
1260;10571;60;1;SW;P;136;2;01/09/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;Yes
1261;10577;61;0;NE;I;167;3;25/03/2013;8;1;1;0;0;0;0;0;0;0;0;0;0;Yes
1262;10583;NA;0;NE;D;159;2;07/03/2013;10;0;0;0;0;0;1;0;0;0;0;0;0;Yes
1263;10591;29;1;SE;B;72;2;22/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1264;10592;23;0;NE;F;41;1;20/03/2014;2;0;0;0;0;0;0;0;0;0;0;0;0;No
1265;10602;43;0;SE;C;194;6;02/01/2013;10;3;0;0;1;0;0;0;0;0;0;0;0;No
1266;10607;41;1;SW;O;82;5;08/01/2013;14;3;1;0;0;0;0;0;0;0;0;0;0;No
1267;10619;38;0;SW;P;132;7;18/11/2011;16;1;2;1;0;1;0;1;1;0;0;0;2;Yes
1268;10653;51;0;SE;C;152;4;10/01/2013;16;3;0;0;0;0;0;0;1;0;0;0;1;No
1269;10654;58;1;SE;C;207;14;03/05/2009;4;3;1;1;3;1;2;0;0;1;2;0;3;No
1270;10656;35;0;SE;C;313;18;10/03/2009;16;6;2;3;0;1;2;1;3;0;0;0;4;No
1271;10669;32;0;SW;N;259;6;16/07/2012;14;4;0;0;2;0;0;0;0;1;0;0;1;No
1272;10689;55;0;NE;E;127;5;18/05/2013;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1273;10695;40;0;NE;NA;346;13;05/01/2010;2;3;2;1;2;0;0;2;2;0;0;0;4;No
1274;10696;36;0;NE;E;220;3;15/11/2013;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1275;10698;54;1;SE;B;296;1;12/03/2013;14;0;0;0;0;0;0;0;0;0;0;0;0;No
1276;10700;45;1;NE;K;116;5;17/09/2012;14;3;1;0;1;0;0;0;0;1;0;0;1;No
1277;10709;47;0;SE;C;160;6;06/03/2012;18;4;0;0;1;0;1;0;0;0;0;0;0;No
1278;10728;26;0;SE;A;332;12;13/11/2010;8;5;3;0;1;0;0;1;1;1;0;1;4;No
1279;10733;53;1;SW;N;207;4;14/05/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
1280;10740;17;0;SW;H;51;5;01/05/2011;36;4;0;0;0;1;0;0;0;0;0;0;0;No
1281;10741;63;0;NE;K;239;3;02/01/2013;16;2;1;0;0;0;0;0;0;0;0;0;0;No
1282;10744;38;0;SE;B;72;1;16/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
1283;10749;65;0;NE;Q;362;7;05/09/2012;2;1;1;0;0;0;0;0;1;0;0;0;1;No
1284;10779;35;0;SW;P;108;3;27/03/2013;14;2;0;0;1;0;0;0;0;0;0;0;0;No
1285;10780;55;0;SW;NA;97;2;18/05/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
1286;10783;31;1;NE;F;86;2;15/03/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1287;10786;33;1;SW;H;291;9;05/01/2011;4;2;0;2;0;1;0;1;0;0;0;0;1;Yes
1288;10800;28;0;NE;Q;262;13;17/09/2007;28;3;3;0;2;3;0;1;1;1;0;1;4;No
1289;10806;30;0;SW;O;415;13;15/05/2009;12;4;1;0;2;2;1;2;0;0;0;0;2;No
1290;10811;52;0;SE;C;177;4;15/03/2013;14;3;0;0;1;0;0;0;0;0;0;0;0;No
1291;10812;60;0;SW;O;174;7;19/01/2012;14;3;2;0;0;1;0;1;0;0;0;0;1;No
1292;10820;38;0;NE;E;81;2;23/09/2012;12;0;1;0;0;0;0;0;0;0;0;0;0;No
1293;10826;67;0;NE;Q;42;5;01/05/2011;32;3;0;0;0;0;0;1;1;0;0;0;2;No
1294;10829;54;1;SE;A;318;7;07/09/2010;4;0;0;1;2;1;1;1;0;1;1;1;4;No
1295;10832;47;0;NE;J;195;2;18/11/2012;16;0;1;0;1;0;0;0;0;0;0;0;0;No
1296;10835;65;0;SE;NA;235;13;11/01/2010;2;3;2;2;2;0;0;0;2;0;0;0;2;Yes
1297;10844;62;1;SE;B;72;7;25/09/2012;8;3;0;1;1;0;1;0;0;0;0;0;0;No
1298;10845;53;0;NE;F;291;4;11/03/2013;14;3;1;0;0;0;0;0;0;0;0;0;0;No
1299;10848;61;0;SE;A;173;3;23/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
1300;10850;20;0;SW;O;193;16;26/07/2007;34;5;5;0;3;0;0;2;1;1;0;2;6;No
1301;10869;49;1;SE;B;273;5;06/05/2013;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1302;10877;40;0;NE;Q;220;5;01/11/2010;34;3;1;0;0;0;1;0;0;0;0;0;0;No
1303;10891;54;0;SW;H;306;4;09/11/2012;12;2;0;1;0;0;0;0;0;0;0;0;0;No
1304;10899;52;0;NE;D;136;5;09/03/2012;10;2;1;0;1;0;0;0;0;0;0;0;0;No
1305;10909;50;0;NE;E;375;9;03/03/2011;8;0;2;1;0;1;1;1;1;0;0;0;2;No
1306;10915;52;0;SW;M;52;4;04/07/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
1307;10918;50;1;SE;B;338;10;14/11/2009;6;2;1;2;2;1;0;1;0;1;0;0;2;No
1308;10919;24;1;SE;A;310;3;21/11/2012;16;1;0;0;1;0;0;0;1;0;0;0;1;No
1309;10928;59;0;NE;D;95;4;11/01/2011;32;2;0;0;0;1;0;1;0;0;0;1;2;No
1310;10934;83;0;NE;J;203;4;28/01/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1311;10935;57;0;SW;NA;152;6;27/11/2012;12;4;0;1;0;0;0;0;0;0;0;0;0;No
1312;10936;52;0;NE;K;178;2;14/05/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
1313;10950;28;1;SW;O;270;3;19/11/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;Yes
1314;10952;55;0;NE;E;202;14;26/05/2008;4;2;1;1;0;1;2;2;0;0;0;0;2;Yes
1315;10955;39;1;SE;C;293;2;07/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1316;10956;46;0;NE;D;207;4;18/11/2011;24;2;1;1;0;0;0;0;0;0;0;0;0;No
1317;10957;57;0;SW;P;263;4;02/09/2012;12;2;0;0;1;0;0;0;0;0;0;0;0;No
1318;10960;65;1;SW;H;67;2;25/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1319;10963;69;0;SE;C;295;1;04/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
1320;10964;54;0;SW;P;175;15;22/09/2008;14;4;2;3;3;2;1;0;0;0;0;0;0;No
1321;10978;62;0;NW;L;294;3;19/07/2012;10;0;0;0;1;1;0;0;0;0;0;0;0;No
1322;10999;34;0;SW;H;268;1;16/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
1323;11007;60;0;SW;G;39;3;23/11/2011;30;2;0;0;1;0;0;0;0;0;0;0;0;No
1324;11009;63;0;NE;Q;94;2;04/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1325;11010;62;1;SE;A;216;11;12/07/2010;2;2;2;1;2;0;2;0;1;1;1;0;3;No
1326;11012;53;1;SE;A;97;3;21/09/2012;20;2;0;0;1;0;0;0;0;0;0;0;0;No
1327;11045;71;0;NE;S;24;3;07/03/2013;14;2;0;0;1;0;0;0;0;0;0;0;0;No
1328;11050;57;1;NE;Q;334;10;02/03/2012;2;3;0;0;3;1;0;0;0;1;0;0;1;No
1329;11055;56;0;NE;K;329;6;11/11/2013;2;4;0;0;0;0;0;0;0;0;0;0;0;No
1330;11061;17;1;SW;P;313;4;03/09/2012;12;2;0;0;1;0;0;0;0;0;0;0;0;No
1331;11064;48;0;NE;J;240;4;05/01/2013;16;3;1;0;0;0;0;0;0;0;0;0;0;No
1332;11065;35;0;SE;B;432;14;28/03/2011;16;5;0;2;5;1;0;0;1;0;0;0;1;No
1333;11076;40;1;NE;D;54;4;24/01/2013;16;3;0;0;0;0;0;1;0;0;0;0;1;No
1334;11088;71;0;SE;B;116;3;14/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
1335;11097;49;0;SE;A;305;2;23/11/2011;30;1;0;0;0;0;1;0;0;0;0;0;0;No
1336;11111;51;0;SW;P;134;2;24/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1337;11113;31;0;NE;S;101;3;01/07/2012;16;1;0;0;1;0;1;0;0;0;0;0;0;No
1338;11118;26;0;SW;M;318;4;08/03/2013;6;2;1;0;0;0;0;0;0;0;0;0;0;No
1339;11124;20;0;NE;E;347;12;21/05/2009;20;3;1;2;2;1;2;1;0;0;0;0;1;No
1340;11131;21;0;NE;E;55;3;23/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
1341;11133;53;0;SW;P;71;5;08/01/2014;2;3;0;0;0;0;0;0;0;0;0;0;0;No
1342;11138;61;0;SW;O;292;1;22/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
1343;11150;13;0;NE;E;37;3;06/09/2011;28;1;0;0;0;0;1;1;0;0;0;0;1;No
1344;11179;31;0;NE;S;133;5;18/05/2011;16;1;1;0;1;1;0;0;1;0;0;0;1;No
1345;11186;61;0;NW;L;152;3;01/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
1346;11203;39;0;SW;O;112;4;17/01/2014;4;3;0;0;0;0;0;0;0;0;0;0;0;No
1347;11216;52;0;SE;R;179;4;05/07/2011;16;1;0;1;2;0;0;0;0;0;0;0;0;No
1348;11220;NA;1;SE;A;23;2;14/03/2013;14;1;0;0;0;0;1;0;0;0;0;0;0;No
1349;11234;29;1;NE;I;337;12;06/11/2008;10;2;3;1;2;0;0;1;2;0;0;0;3;No
1350;11249;47;0;NE;Q;109;1;12/03/2014;2;0;0;0;0;0;0;0;0;0;0;0;0;Yes
1351;11274;28;0;SE;A;21;3;25/03/2013;14;2;0;0;1;0;0;0;0;0;0;0;0;No
1352;11289;29;1;SW;P;160;7;08/07/2012;6;2;0;0;1;1;0;0;0;0;0;0;0;No
1353;11294;68;0;SW;G;116;8;02/07/2010;20;3;0;1;2;0;1;1;0;1;0;0;2;No
1354;11295;24;0;SW;O;135;8;14/07/2012;8;4;0;0;2;0;0;1;0;0;0;0;1;No
1355;11311;24;0;SW;N;182;7;28/07/2011;10;3;1;0;0;2;0;0;0;0;0;0;0;No
1356;11314;35;0;SE;B;298;2;18/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
1357;11315;54;1;SE;NA;316;11;03/05/2008;26;3;1;1;1;1;1;2;1;0;0;0;3;Yes
1358;11342;36;1;SE;R;142;5;05/03/2012;14;2;1;1;1;0;0;0;0;0;0;0;0;No
1359;11343;66;0;NE;D;121;3;12/09/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
1360;11363;67;1;SE;A;118;5;23/01/2013;8;3;0;0;1;0;0;0;0;0;0;0;0;No
1361;11370;69;0;NE;Q;293;3;26/05/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
1362;11393;39;0;SW;P;166;12;27/09/2009;8;1;1;3;1;0;2;0;1;0;0;0;1;No
1363;11396;27;0;SW;P;269;8;02/09/2011;10;3;2;0;1;0;0;0;0;0;0;0;0;No
1364;11401;34;0;SE;C;258;5;28/07/2013;6;3;0;0;0;0;0;0;0;0;0;0;0;No
1365;11406;70;1;NE;D;397;12;04/03/2010;10;3;0;1;2;0;0;3;2;0;0;0;5;Yes
1366;11434;87;0;SW;O;199;5;12/11/2012;14;3;0;0;0;1;0;1;0;0;0;0;1;No
1367;11439;33;1;NE;D;56;2;13/03/2013;14;1;0;0;0;0;0;0;0;0;0;0;0;No
1368;11455;22;0;NE;K;234;1;20/03/2014;2;0;0;0;0;0;0;0;0;0;0;0;0;No
1369;11456;22;0;NE;F;185;12;25/11/2009;14;4;2;1;1;3;0;0;1;1;0;0;2;No
1370;11457;27;0;SW;O;46;6;26/03/2013;10;4;1;0;0;0;0;0;0;0;0;0;0;No
1371;11461;28;0;SW;M;41;3;13/07/2013;2;1;0;0;0;0;0;0;0;0;0;0;0;No
1372;11484;58;0;NW;L;34;3;04/03/2013;14;2;0;0;0;0;1;0;0;0;0;0;0;No
1373;11486;62;0;SW;P;193;5;11/11/2012;14;3;1;1;0;0;0;0;0;0;0;0;0;No
1374;11487;61;0;NE;E;156;2;09/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
1375;11491;61;0;SW;O;216;4;14/11/2012;16;2;1;0;0;0;0;0;1;0;0;0;1;No
1376;11495;64;0;NW;L;240;1;14/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
1377;11499;39;0;NE;F;107;4;22/07/2012;22;3;0;0;0;0;0;0;1;0;0;0;1;No
1378;11504;46;0;NE;I;232;4;28/03/2012;26;3;0;0;1;0;0;0;0;0;0;0;0;No
1379;11520;18;0;SE;B;199;10;14/03/2010;22;5;0;1;2;0;0;1;1;0;0;0;2;No
1380;11536;63;1;NE;Q;395;16;07/05/2011;10;5;4;2;1;0;0;0;1;1;0;0;2;No
1381;11548;66;1;NW;L;201;6;22/01/2012;22;4;2;0;0;0;0;0;0;0;0;0;0;No
1382;11550;29;1;NE;S;319;17;07/03/2010;22;6;2;1;1;4;1;1;1;0;0;0;2;No
1383;11551;54;0;SW;P;81;4;11/07/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;Yes
1384;11554;66;1;NE;Q;79;2;08/03/2012;26;1;0;0;0;0;0;0;1;0;0;0;1;No
1385;11558;57;0;NE;J;281;4;23/09/2013;2;2;0;0;0;0;0;0;0;0;0;0;0;No
1386;11572;53;0;SW;H;222;2;12/09/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
1387;11584;57;0;NE;F;73;4;20/03/2013;14;3;0;0;1;0;0;0;0;0;0;0;0;No
1388;11586;25;1;SW;M;206;15;25/01/2009;14;4;2;1;3;2;1;1;1;2;0;0;4;No
